key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
7208,P-40147,Palacios,Exequiel,1998-10-05,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Exequiel_Palacios
7218,P-46583,Palhinha,João,1995-07-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jo%C3%A3o_Palhinha
7243,P-61949,Pantemis,James,1997-02-21,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/James_Pantemis
7254,P-05164,Paquetá,Lucas,1997-08-27,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Lucas_Paquet%C3%A1
7265,P-27582,Paredes,Leandro,1994-06-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Leandro_Paredes
7298,P-07875,Partey,Thomas,1993-06-13,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Thomas_Partey
7300,P-89948,Pašalić,Mario,1995-02-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mario_Pa%C5%A1ali%C4%87
7314,P-18921,Pasveer,Remko,1983-11-08,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Remko_Pasveer
7318,P-72028,Patrício,Rui,1988-02-15,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio
7331,P-60652,Pavard,Benjamin,1996-03-28,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Benjamin_Pavard
7335,P-98435,Pavlović,Strahinja,2001-05-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Strahinja_Pavlovi%C4%87
7362,P-24897,Pedri,not applicable,2002-11-25,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Pedri
7365,P-15197,Pedro,not applicable,1997-06-20,0,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Pedro_(footballer,_born_1997)"
7379,P-95062,Pellistri,Facundo,2001-12-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Facundo_Pellistri
7397,P-81972,Pepe,not applicable,1983-02-26,0,0,1,0,0,4,"2010, 2014, 2018, 2022","https://en.wikipedia.org/wiki/Pepe_(footballer,_born_1983)"
7409,P-98929,Pereira,Danilo,1991-09-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Danilo_Pereira
7451,P-93884,Perišić,Ivan,1989-02-02,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87
7486,P-46461,Petković,Bruno,1994-09-16,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Bruno_Petkovi%C4%87
7507,P-29298,Pezzella,Germán,1991-06-27,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Germ%C3%A1n_Pezzella
7518,P-43567,Phillips,Kalvin,1995-12-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kalvin_Phillips
7523,P-11013,Piątek,Krzysztof,1995-07-01,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Krzysztof_Pi%C4%85tek
7530,P-70618,Pickford,Jordan,1994-03-07,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Jordan_Pickford
7535,P-65386,Piette,Samuel,1994-11-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Samuel_Piette
7545,P-95198,Pineda,Orbelín,1996-03-24,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Orbel%C3%ADn_Pineda
7554,P-46898,Pino,Yeremy,2002-10-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Yeremy_Pino
7588,P-13973,Plata,Gonzalo,2000-11-01,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Gonzalo_Plata
7631,P-89070,Pope,Nick,1992-04-19,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Nick_Pope_(footballer)
7644,P-73694,Porozo,Jackson,2000-08-04,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Jackson_Porozo
7657,P-08442,Poulsen,Yussuf,1994-06-15,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Yussuf_Poulsen
7658,P-29864,Pouraliganji,Morteza,1992-04-19,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Morteza_Pouraliganji
7668,P-62543,Preciado,Ángelo,1998-02-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/%C3%81ngelo_Preciado
7669,P-16576,Preciado,Ayrton,1994-07-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ayrton_Preciado
7710,P-11737,Pulisic,Christian,1998-09-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Christian_Pulisic
7763,P-57401,Rabiot,Adrien,1995-04-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Adrien_Rabiot
7765,P-09530,Račić,Uroš,1998-03-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Uro%C5%A1_Ra%C4%8Di%C4%87
7775,P-79900,Radonjić,Nemanja,1996-02-15,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Nemanja_Radonji%C4%87
7793,P-94579,Rahman,Baba,1994-07-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Baba_Rahman
7800,P-35773,Rajković,Predrag,1995-10-31,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Predrag_Rajkovi%C4%87
7816,P-39347,Ramírez,Moisés,2000-09-09,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Mois%C3%A9s_Ram%C3%ADrez
7825,P-41647,Ramos,Gonçalo,2001-06-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Ramos
7833,P-62368,Ramsdale,Aaron,1998-05-14,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Aaron_Ramsdale
7834,P-86951,Ramsey,Aaron,1990-12-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Aaron_Ramsey
7842,P-83169,Raphinha,not applicable,1996-12-14,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Raphinha
7848,P-59837,Rashford,Marcus,1997-10-31,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Marcus_Rashford
7860,P-20804,Raum,David,1998-04-22,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/David_Raum
7863,P-33433,Raya,David,1995-09-15,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/David_Raya
7868,P-26367,Ream,Tim,1987-10-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tim_Ream
7869,P-69217,Reasco,Djorkaeff,1999-01-18,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Djorkaeff_Reasco
7878,P-30596,Redmayne,Andrew,1989-01-13,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Andrew_Redmayne
7933,P-85878,Reyna,Giovanni,2002-11-13,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Giovanni_Reyna
7936,P-47137,Rezaeian,Ramin,1990-03-21,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ramin_Rezaeian
7954,P-42740,Ribeiro,Éverton,1989-04-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/%C3%89verton_Ribeiro
7962,P-84787,Rice,Declan,1999-01-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Declan_Rice
7964,P-68016,Richarlison,not applicable,1997-05-10,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Richarlison
7968,P-25593,Rieder,Fabian,2002-02-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Fabian_Rieder
8015,P-00052,Ró-Ró,not applicable,1990-08-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/R%C3%B3-R%C3%B3
8022,P-56503,Roberts,Connor,1995-09-23,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Connor_Roberts_(footballer,_born_1995)"
8028,P-70867,Robinson,Antonee,1997-08-08,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Antonee_Robinson
8040,P-00232,Rochet,Sergio,1993-03-23,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Sergio_Rochet
8050,P-38105,Rodon,Joe,1997-10-22,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joe_Rodon
8052,P-62341,Rodri,not applicable,1996-06-22,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Rodri_(footballer,_born_1996)"
8059,P-19618,Rodríguez,Carlos,1997-01-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Carlos_Alberto_Rodr%C3%ADguez
8064,P-03265,Rodríguez,Guido,1994-04-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Guido_Rodr%C3%ADguez
8073,P-55597,Rodríguez,José Luis,1997-03-14,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_(footballer,_born_1997)"
8077,P-02839,Rodríguez,Kevin,2000-03-04,0,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Kevin_Rodr%C3%ADguez_(footballer,_born_2000)"
8086,P-43367,Rodríguez,Ricardo,1992-08-25,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Ricardo_Rodr%C3%ADguez_(footballer)
8090,P-06446,Rodrygo,not applicable,2001-01-09,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Rodrygo
8112,P-35320,Roldan,Cristian,1995-06-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Cristian_Roldan
8125,P-79650,Romero,Cristian,1998-04-27,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Cristian_Romero_(footballer,_born_1998)"
8136,P-26412,Romo,Luis,1995-06-05,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Luis_Romo
8139,P-70442,Ronaldo,Cristiano,1985-02-05,0,0,0,0,1,5,"2006, 2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Cristiano_Ronaldo
8142,P-35930,Rønnow,Frederik,1992-08-04,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Frederik_R%C3%B8nnow
8180,P-88273,Rowles,Kye,1998-06-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kye_Rowles
8189,P-51201,Rüdiger,Antonio,1993-03-03,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Antonio_R%C3%BCdiger
8202,P-99590,Ruiz,Bryan,1985-08-18,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Bryan_Ruiz
8210,P-36188,Rulli,Gerónimo,1992-05-20,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Rulli
8224,P-10244,Ryan,Mathew,1992-04-08,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Mathew_Ryan
8234,P-85204,Sá,José,1993-01-17,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%A1
8240,P-55298,Sabaly,Youssouf,1993-03-05,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Youssouf_Sabaly
8246,P-05265,Sabiri,Abdelhamid,1996-11-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Abdelhamid_Sabiri
8280,P-26068,Saïss,Romain,1990-03-26,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Romain_Sa%C3%AFss
8283,P-76842,Saka,Bukayo,2001-09-05,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Bukayo_Saka
8286,P-56398,Sakai,Hiroki,1990-04-12,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Hiroki_Sakai
8296,P-32622,Salas,Youstin,1996-06-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Youstin_Salas
8310,P-07089,Saliba,William,2001-03-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/William_Saliba
8317,P-50142,Salisu,Mohammed,1999-04-17,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Salisu
8320,P-42663,Salman,Tarek,1997-12-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Tarek_Salman
8358,P-24062,Sánchez,Jorge,1997-12-10,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Jorge_S%C3%A1nchez_(footballer,_born_1997)"
8364,P-92513,Sánchez,Robert,1997-11-18,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Robert_S%C3%A1nchez
8384,P-97698,Sandro,Alex,1991-01-26,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alex_Sandro
8387,P-39464,Sané,Leroy,1996-01-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Leroy_San%C3%A9
8390,P-10357,Sang-ho,Na,1996-08-12,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Na_Sang-ho
8423,P-81427,Sarabia,Pablo,1992-05-11,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Pablo_Sarabia
8427,P-94647,Sargent,Josh,2000-02-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Josh_Sargent
8432,P-78091,Sarmiento,Jeremy,2002-06-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jeremy_Sarmiento
8439,P-37935,Sarr,Ismaïla,1998-02-25,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr
8441,P-76835,Sarr,Pape Matar,2002-09-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Pape_Matar_Sarr
8447,P-90867,Sassi,Ferjani,1992-03-18,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ferjani_Sassi
8463,P-80838,Scally,Joe,2002-12-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joe_Scally
8472,P-25131,Schär,Fabian,1991-12-20,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Fabian_Sch%C3%A4r
8486,P-71859,Schlotterbeck,Nico,1999-12-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nico_Schlotterbeck
8488,P-58755,Schmeichel,Kasper,1986-11-05,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kasper_Schmeichel
8492,P-77827,Schmidt,Daniel,1992-02-03,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Daniel_Schmidt_(footballer)
8549,P-07180,Seferovic,Haris,1992-02-22,0,0,0,0,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Haris_Seferovic
8559,P-36105,Seidu,Alidu,2000-06-04,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alidu_Seidu
8573,P-14179,Semenyo,Antoine,2000-01-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Antoine_Semenyo
8596,P-81142,Sequeira,Patrick,1999-03-01,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Patrick_Sequeira
8623,P-32599,Seung-ho,Paik,1997-03-17,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Paik_Seung-ho
8635,P-39460,Shaqiri,Xherdan,1991-10-10,0,0,0,1,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Xherdan_Shaqiri
8636,P-06750,Sharahili,Riyadh,1993-04-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Riyadh_Sharahili
8640,P-36400,Shaw,Luke,1995-07-12,0,0,1,0,0,2,"2014, 2022",https://en.wikipedia.org/wiki/Luke_Shaw
8653,P-99817,Shibasaki,Gaku,1992-05-28,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Gaku_Shibasaki
8706,P-33280,Silva,André,1995-11-06,0,0,0,0,1,2,"2018, 2022","https://en.wikipedia.org/wiki/Andr%C3%A9_Silva_(footballer,_born_1995)"
8707,P-05289,Silva,António,2003-10-30,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ant%C3%B3nio_Silva_(footballer)
8708,P-34205,Silva,Bernardo,1994-08-10,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Bernardo_Silva
8721,P-32798,Silva,Thiago,1984-09-22,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thiago_Silva
8737,P-94271,Simón,Unai,1997-06-11,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Unai_Sim%C3%B3n
8741,P-34458,Simons,Xavi,2003-04-21,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Xavi_Simons
8774,P-47815,Skhiri,Ellyes,1995-05-10,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ellyes_Skhiri
8780,P-02071,Skóraś,Michał,2000-02-15,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Micha%C5%82_Sk%C3%B3ra%C5%9B
8781,P-17943,Skorupski,Łukasz,1991-05-05,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/%C5%81ukasz_Skorupski
8784,P-76468,Skov,Robert,1996-05-20,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Robert_Skov
8796,P-69793,Sliti,Naïm,1992-07-27,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Na%C3%AFm_Sliti
8816,P-84269,Smith,Matthew,1999-11-22,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Matthew_Smith_(footballer,_born_1999)"
8847,P-30405,Soler,Carlos,1997-01-02,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Carlos_Soler_(footballer)
8856,P-64056,Soma,Yuki,1997-02-25,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Yuki_Soma
8859,P-63312,Sommer,Yann,1988-12-17,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Yann_Sommer
8860,P-77335,Son,Heung-min,1992-07-08,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Son_Heung-min
8889,P-84190,Sosa,Borna,1998-01-21,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Borna_Sosa
8895,P-19914,Sosa,Sebastián,1986-08-19,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Sosa
8912,P-89217,Souttar,Harry,1998-10-22,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Harry_Souttar
8917,P-11878,Sow,Djibril,1997-02-06,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Djibril_Sow
8919,P-20467,Sowah,Kamal,2000-01-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kamal_Sowah
8943,P-94317,St. Clair,Dayne,1997-05-09,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Dayne_St._Clair
8957,P-91350,Stanišić,Josip,2000-04-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Josip_Stani%C5%A1i%C4%87
8970,P-20482,Steffen,Renato,1991-11-03,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Renato_Steffen
8987,P-21553,Sterling,Raheem,1994-12-08,0,0,0,1,1,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Raheem_Sterling
9023,P-92628,Stones,John,1994-05-28,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/John_Stones
9056,P-11588,Stryger Larsen,Jens,1991-02-21,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Jens_Stryger_Larsen
9067,P-30486,Suárez,Luis,1987-01-24,0,0,0,0,1,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez
9075,P-67668,Sučić,Luka,2002-09-08,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Luka_Su%C4%8Di%C4%87
9086,P-48737,Süle,Niklas,1995-09-03,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Niklas_S%C3%BCle
9087,P-33325,Sulemana,Kamaldeen,2002-02-15,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kamaldeen_Sulemana
9115,P-57417,Šutalo,Josip,2000-02-28,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Josip_%C5%A0utalo
9150,P-85630,Świderski,Karol,1997-01-23,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Karol_%C5%9Awiderski
9164,P-31606,Szczęsny,Wojciech,1990-04-18,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Wojciech_Szcz%C4%99sny
9175,P-44699,Szymański,Damian,1995-06-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Damian_Szyma%C5%84ski
9176,P-65512,Szymański,Sebastian,1999-05-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sebastian_Szyma%C5%84ski
9182,P-33390,Tadić,Dušan,1988-11-20,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Du%C5%A1an_Tadi%C4%87
9183,P-66969,Tae-hwan,Kim,1989-07-24,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Kim_Tae-hwan_(footballer,_born_1989)"
9188,P-35173,Tagliafico,Nicolás,1992-08-31,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Nicol%C3%A1s_Tagliafico
9189,P-88869,Tagnaouti,Ahmed Reda,1996-04-05,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Ahmed_Reda_Tagnaouti
9208,P-94928,Talavera,Alfredo,1982-09-18,0,1,0,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Alfredo_Talavera
9209,P-73455,Talbi,Montassar,1998-05-26,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Montassar_Talbi
9219,P-82447,Tanaka,Ao,1998-09-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ao_Tanaka
9227,P-77382,Taniguchi,Shogo,1991-07-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Shogo_Taniguchi
9238,P-85860,Taremi,Mehdi,1992-07-18,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Mehdi_Taremi
9258,P-95763,Taylor,Kenneth,2002-05-16,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Kenneth_Taylor_(footballer,_born_2002)"
9267,P-54517,Tchouaméni,Aurélien,2000-01-27,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Aur%C3%A9lien_Tchouam%C3%A9ni
9273,P-24978,Tejeda,Yeltsin,1992-03-17,0,0,0,1,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Yeltsin_Tejeda
9279,P-26953,Telles,Alex,1992-12-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Alex_Telles
9289,P-03367,ter Stegen,Marc-André,1992-04-30,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Marc-Andr%C3%A9_ter_Stegen
9307,P-75820,Theate,Arthur,2000-05-25,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Arthur_Theate
9319,P-20564,Thomas,Sorba,1999-01-25,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sorba_Thomas
9332,P-13613,Thuram,Marcus,1997-08-06,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Marcus_Thuram
9338,P-47906,Tielemans,Youri,1997-05-07,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Youri_Tielemans
9343,P-34915,Tilio,Marco,2001-08-23,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Marco_Tilio
9346,P-74111,Timber,Jurriën,2001-06-17,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Jurri%C3%ABn_Timber
9368,P-20259,Toko Ekambi,Karl,1992-09-14,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Karl_Toko_Ekambi
9376,P-55367,Tolo,Nouhou,1997-06-23,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nouhou_Tolo
9385,P-68429,Tomiyasu,Takehiro,1998-11-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu
9391,P-04541,Torabi,Mehdi,1994-09-10,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mehdi_Torabi
9401,P-47386,Torreira,Lucas,1996-02-11,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Lucas_Torreira
9411,P-68430,Torres,Facundo,2000-04-13,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Facundo_Torres
9412,P-96347,Torres,Félix,1997-01-11,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/F%C3%A9lix_Torres_(footballer,_born_1997)"
9414,P-31301,Torres,Ferran,2000-02-29,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ferran_Torres
9416,P-12179,Torres,Gerson,1997-08-28,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Gerson_Torres
9419,P-16333,Torres,Pau,1997-01-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Pau_Torres
9450,P-81947,Trapp,Kevin,1990-07-08,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kevin_Trapp
9461,P-25937,Trippier,Kieran,1990-09-19,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kieran_Trippier
9471,P-95312,Trossard,Leandro,1994-12-04,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Leandro_Trossard
9497,P-48903,Turner,Matt,1994-06-24,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Matt_Turner_(soccer)
9512,P-57586,Ueda,Ayase,1998-08-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ayase_Ueda
9516,P-94091,Ugarte,Manuel,2001-04-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Manuel_Ugarte_(footballer)
9518,P-83822,Ugbo,Iké,1998-09-21,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ik%C3%A9_Ugbo
9519,P-92710,Ui-jo,Hwang,1992-08-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Hwang_Ui-jo
9531,P-03945,Upamecano,Dayot,1998-10-27,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Dayot_Upamecano
9586,P-75912,Valencia,Enner,1989-11-04,0,0,0,0,1,2,"2014, 2022",https://en.wikipedia.org/wiki/Enner_Valencia
9603,P-05174,Valverde,Federico,1998-07-22,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Federico_Valverde
9640,P-56029,van Dijk,Virgil,1991-07-08,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Virgil_van_Dijk
9673,P-81997,Vanaken,Hans,1992-08-24,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hans_Vanaken
9693,P-42326,Varane,Raphaël,1993-04-25,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Rapha%C3%ABl_Varane
9695,P-78932,Varela,Guillermo,1993-03-24,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Guillermo_Varela
9704,P-65777,Vargas,Juan Pablo,1995-06-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Juan_Pablo_Vargas
